Country Name,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Dominican Republic,39.60434,40.97686,42.963,47.935665,52.90833,51.347105,49.78588,48.7677975,47.749715,46.7316325,45.71355,44.6954675,43.677385,42.6593025,41.64122,43.47021,47.04871667,50.62722333,54.20573,56.01415,59.44008,63.62818,67.81628,68.352795,68.88931,70.52304,75.222295,79.92155,78.75716,80.712,77.97183,77.42722,77.98611,79.1715,80.11454,79.93789,80.09447,79.94068,80.21593,81.85624,80.04441,75.70448,76.52832,76.52832,76.52832
East Asia and Pacific (WB),43.58059,41.41845,38.97901,37.77843,37.8284,39.25221,40.58521,43.05567,44.75794,45.7119,46.06095,47.95847,50.01202,51.67413,52.44489,54.18593,56.86229,58.80769,60.28836,61.57626,62.49475,64.45065,65.26338,66.52458,69.15794,71.26337,73.72921,77.2675,79.8898,83.99844,85.80359,87.081,87.69334,88.66735,88.09017,88.24315,87.44826,87.51921,87.89812,89.32498,89.99255,90.56791,91.07657,91.07657,91.07657
East Timor,,,,,,,,,,,,,,,,,,,,,,36.97522,42.83523,46.34333,56.04345,55.61527,55.25158667,54.88790333,54.52422,65.47463,67.891,70.251,70.104,67.891,69.44,73.058,77.547,81.148,83.102,85.317,85.212,85.212,85.212,85.212,85.212
Eastern and South-Eastern Asia (SDG),43.10995,40.92117,38.43373,37.20055,37.22974,38.65527,39.99131,42.46606,44.16184,45.10022,45.42904,47.32202,49.37588,51.02689,51.81247,53.50205,56.17384,58.11888,59.62377,60.93342,61.86722,63.84193,64.65927,65.93618,68.59906,70.70736,73.18645,76.75273,79.39704,83.53122,85.36559,86.65574,87.27221,88.25971,87.65998,87.80864,87.02733,87.11749,87.67416,89.02449,89.77659,90.37992,90.89533,90.89533,90.89533
Ecuador,47.51722,50.7012,53.02943,54.88629,52.32455,55.89355,55.93844,56.36809,56.97651,56.719365,56.46222,55.06823,55.9353,55.21553,54.1679,53.12027,52.07264,53.163535,54.25443,55.72973,55.79078,56.2091,57.2973,57.02975,57.81556,60.55744,62.90223,64.56517,76.036655,87.50814,91.60272,96.20482,99.64911,102.51107,105.42603,104.62043,104.21371,102.61937,101.74231,100.28594,99.88589,99.65603,98.15469,98.15469,98.15469
Egypt,48.36572,49.39088,51.00299,52.64403,54.22743,55.8589,58.3043,60.18731,59.92991,58.92023,69.81674,70.14058,65.0482,65.78994,70.92767,68.86822,66.8653,71.18488,74.204595,77.22431,79.0835,80.79003,80.39017,80.2662,79.4211,76.293888,73.166676,70.039464,66.912252,63.78504,65.25721,73.51103,74.48426,75.8195,75.66781,77.120605,78.5734,79.3612,79.98684,81.17052,83.16263,85.59242,85.59242,85.59242,85.59242
El Salvador,32.50465,33.24829667,33.99194333,34.73559,35.33923,36.304865,37.2705,38.236135,39.20177,38.60463,38.315765,38.0269,39.80503,41.71855,43.547104,45.375658,47.204212,49.032766,50.86132,51.9945,54.5618,56.93389,60.48039,63.95783,67.67393,67.41905,67.12788,66.96621,65.72485,66.28149,67.69901,69.28767,70.36252,73.24143,72.48064,70.69819,69.12903,60.897,61.241,62.1414,63.0418,63.9422,64.8426,65.743,65.743
Equatorial Guinea,6.52418,7.25199,7.9798,8.70761,10.359108,12.010606,13.662104,15.313602,16.9651,18.616598,20.268096,21.919594,23.571092,25.22259,23.03076,22.9554,22.88004,22.80468,22.72932,22.65396,22.06956,19.15357,18.67618,18.57803333,18.47988667,18.38174,18.38174,18.38174,18.38174,18.38174,18.38174,18.38174,18.38174,18.38174,18.38174,18.38174,18.38174,18.38174,18.38174,18.38174,18.38174,18.38174,18.38174,18.38174,18.38174
Eritrea,,,,,,,,,,,,,,22.69672,23.78967,25.50267,26.29565,28.90961,32.387785,35.86596,40.83051,41.85571,43.22231,44.48346,44.65033,48.88262,50.39803,47.46791,48.60443,49.00201,48.73144,48.98137,49.7794,48.38064,47.6539,43.28332,42.580375,41.87743,42.94683,42.794,42.794,42.794,42.794,42.794,42.794
Estonia,,,,,,,95.92232,92.60064667,89.27897333,85.9573,104.85775,102.09795,100.55372,96.65091,98.72193,101.45219,91.28586,91.5895,91.89314,91.12748,95.02154,96.21543,99.08287,99.07744,101.44523,104.22185,104.02803,105.09118,105.39501,107.42555,110.88868,112.28741,112.536,110.52171,107.68582,108.6217,111.5962,113.24979,112.7597,112.2872,112.5277,113.01091,112.55185,112.55185,112.55185
Eswatini,35.22731,35.892592,36.557874,37.223156,37.888438,38.55372,39.87430857,41.19489714,42.51548571,43.83607429,45.15666286,46.47725143,47.79784,44.85768,45.46672,46.96398,47.02638,46.542645,46.05891,45.40197,43.58201,43.58965,43.96681,43.10389,46.60847,48.54563,52.37771,56.16275,57.06699,57.97123,63.54621,67.05372,70.27064,73.21431,76.62101,79.51607,85.97561,85.97561,85.97561,85.97561,85.97561,85.97561,85.97561,85.97561,85.97561
Ethiopia,8.964494,9.605273,10.246052,10.886831,11.52761,11.96152,12.39543,13.65111,15.03975,15.10086,14.487725,13.87459,12.01495,10.66031,10.29537,10.39896,10.91346,11.57745333,12.24144667,12.90544,13.98243,16.76921,18.58958,19.02877,21.00012,23.44086,27.26987,30.30983,31.63663,32.17301,33.75023,35.35967,37.21474,33.47,34.1,34.86714,34.86714,34.86714,34.86714,34.86714,34.86714,34.86714,34.86714,34.86714,34.86714
Europe and Central Asia (WB),86.93299,86.98686,87.22763,87.49208,87.75437,88.3343,89.55601,90.03666,90.33952,90.52007,90.72871,90.51711,90.48305,91.96031,92.87059,93.30719,93.29289,92.99989,92.68858,93.55147,94.45993,96.43367,97.74899,98.64601,96.34774,96.05339,96.53111,96.94835,97.51827,97.37186,99.0707,99.40673,98.96823,104.49687,104.90982,104.82402,104.54777,105.43935,105.22171,104.94415,104.14554,103.76028,103.85389,103.85389,103.85389
Europe and Northern America (SDG),91.11154,91.01986,91.94782,92.00339,92.36828,92.3759,93.34536,93.94905,94.21633,94.32226,94.58887,94.23947,94.44817,96.08567,97.08401,96.90802,97.1323,97.0237,96.28503,96.66925,97.07932,97.92546,98.59792,99.03738,97.17797,97.60935,97.73515,97.90592,98.70473,99.59227,100.69312,100.64831,100.73284,103.94139,104.03446,103.99029,103.86794,104.14741,104.08249,104.00926,103.98127,103.88063,103.83501,103.83501,103.83501
European Union (27),87.00599,87.15309,87.61578,88.14281,88.59882,89.47292,91.30786,92.31241,92.91405,93.53181,94.0376,94.36826,95.01932,98.36731,101.36514,102.1118,102.85847,102.87072,100.76659,101.14922,101.28216,102.53959,103.39372,103.81543,101.55682,103.07185,103.84776,103.82666,104.9849,105.66515,107.03282,107.70169,106.702,108.92529,108.21003,107.88836,107.01595,107.27605,107.40186,107.1406,107.2493,106.71064,106.71123,106.71123,106.71123
Falkland Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,70.06286,68.36382,68.44924,68.53466,68.71677,67.05728,69.11765,71.40119,71.892975,72.38476,72.876545,73.36833,77.50466,77.23495833,76.96525667,76.695555,76.42585333,76.15615167,75.88645,75.45041,75.14997,74.33609,75.6993,77.26395,79.87145,79.533675,79.1959,78.85322,79.01758,79.2095,81.684095,84.15869,82.42004,85.34352,88.267,87.761,88.795,89.9985,91.202,75.565,91.053,92.094,84.112,84.112,84.112
Finland,98.31804,99.59305,100.31961,101.55473,105.23997,106.81989,108.28182,109.55817,110.98729,111.68872,113.07897,113.86441,116.97408,113.94511,116.12456,116.06034,117.39961,119.05598,118.43045,121.14898,125.49305,128.17487,129.48784,132.23541,110.78267,111.3261,110.27704,109.0429,108.2983,107.70229,108.60939,109.24893,109.96268,145.65344,147.41331,150.81921,152.47144,153.58371,153.65143,144.6132,143.12291,143.36134,144.85246,144.85246,144.85246
France,84.48328,84.50511,85.20083,86.10189,87.29961,88.77611,89.90783,91.31234,92.9127,94.7136,97.20119,101.67625,104.47209,103.91436,110.9201,111.13214,110.75579,110.57542,110.37436,110.67402,105.59022,104.57111,103.18634,102.7721,102.22002,106.78168,106.92752,106.69353,106.43284,106.23923,106.42494,106.61064,105.81358,104.3766,103.42583,103.39604,103.3081,103.75608,103.77333,104.0769,104.42858,104.41503,104.28015,104.28015,104.28015
French Guiana,,,,,,,,,,73.53461,68.69064,70.22991,79.70414,81.35092,80.22592,86.06102,88.18112,87.70065,87.70065,87.70065,87.70065,87.70065,87.70065,87.70065,87.70065,87.70065,87.70065,87.70065,87.70065,87.70065,87.70065,87.70065,87.70065,87.70065,87.70065,87.70065,87.70065,87.70065,87.70065,87.70065,87.70065,87.70065,87.70065,87.70065,87.70065
French Polynesia,,,,,,,,,,64.46846,67.85073,70.3046,73.08127,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103,75.03103
Gabon,26.96491,28.69858,28.55388,29.86498,31.89584,33.47261,36.22482,35.61127,36.85995,35.18498,35.403334,35.621688,35.840042,36.058396,36.27675,38.6431,45.67579,46.09692,45.261415,44.42591,46.56109,48.69627,49.49606,50.53411529,51.57217059,52.61022588,53.64828118,54.68633647,55.72439176,56.76244706,57.80050235,58.83855765,59.87661294,60.91466824,61.95272353,62.99077882,64.02883412,65.06688941,66.10494471,67.143,67.143,67.143,67.143,67.143,67.143
Gambia,10.63008,11.04212,11.63769,13.16827,14.6939,15.5158,14.85706,14.26365,13.77426,14.13073,14.46354,14.87162,15.25203,17.5138,17.81187,20.12534,19.77512,22.14972833,24.52433667,26.898945,29.27355333,31.64816167,34.02277,36.39737833,38.77198667,41.146595,43.52120333,45.89581167,48.27042,49.36895,48.53362,53.33885909,58.14409818,62.94933727,67.75457636,72.55981545,77.36505455,82.17029364,86.97553273,91.78077182,96.58601091,101.39125,101.39125,101.39125,101.39125
Georgia,,110.28327,110.558704,110.834138,111.109572,111.385006,111.66044,108.908144,106.155848,103.403552,100.651256,97.89896,93.13676,83.26489,82.67286,80.77847,81.99622,82.86442,83.30892,83.75342,84.79626,86.70215,88.59372,90.79577,87.3036,90.45638,92.86529,99.74874,101.46927,98.02093,99.8778825,101.734835,103.5917875,105.44874,105.01951,106.20836,107.34548,109.0791,111.16242,111.49999,107.72668,105.99962,103.7795,103.7795,103.7795
Germany,,,,,,,,,,,,98.68236,99.69692,103.93216,104.15688,103.69218,103.8291,104.17048,99.26781,99.53091,99.12943,99.5548,100.85361,101.22678,101.37778,101.43649,102.4864,102.00977,103.24073,103.31429,104.89136,105.34651,104.44224,103.93533,103.30387,102.19241,100.85231,101.09564,100.8373,101.15256,101.3078,101.20354,101.20354,101.20354,101.20354
Ghana,34.41563,35.7213,35.36679,36.75957,37.84243,37.10899,37.58956,37.26516,38.93328,34.52547,34.46054,33.889968,33.319396,32.748824,32.178252,31.60768,31.391075,31.17447,30.957865,30.74126,31.10984,29.83332,31.33258,32.93673,35.55643,37.70725,39.61887,43.7525,46.25369,48.27076,52.20114,56.13152,57.22926,68.58412,64.18429,67.1028,67.15789,66.38192,67.75382,70.60789,73.27405,75.31326,76.7831,76.7831,76.7831
Gibraltar,71.97301,72.06526,73.76852,73.33867,73.97649,74.22935,75.86747643,77.50560286,79.14372929,80.78185571,82.41998214,84.05810857,85.696235,87.33436143,88.97248786,90.61061429,92.24874071,93.88686714,95.52499357,97.16312,105.97983,111.19082,111.3025943,111.4143686,111.5261429,111.6379171,111.7496914,111.8614657,111.97324,109.58995,113.9609457,118.3319414,122.7029371,127.0739329,131.4449286,135.8159243,140.18692,143.63635,129.00269,114.36903,116.62269,121.47831,88.16036,88.16036,88.16036
Greece,84.10319,83.66066,86.33056,82.36724,85.78862,87.09204,88.8186,91.64063,92.32014,93.61296,93.39094,93.99166,95.31328,91.6351,92.59405,92.22317,92.34377,92.15978,92.86567,93.43357,92.99326,97.02502,102.42835,100.63523,100.73032,105.64987,105.89577,104.41506,106.7101767,109.0052933,111.30041,108.18115,108.1289,107.68729,103.17155,102.22768,102.06473,102.70419,102.79195,106.37774,104.29958,105.525,105.525,105.525,105.525
Grenada,74.07728,70.0845,71.11129,70.74639,82.75234,80.58858,80.23305,82.34543,83.50004,83.00526,85.93878,91.50131,95.57659,99.56132,100.65446,101.7476,102.84074,103.93388,105.02702,106.12016,107.2133,108.30644,109.39958,113.68679,105.86685,100.07177,106.67075,113.26973,113.26188,104.53942,113.01101,109.8993967,106.7877833,103.67617,103.3107,101.16279,102.07824,102.07824,102.07824,102.07824,102.07824,102.07824,102.07824,102.07824,102.07824
Guadeloupe,,,,,,,,,,,,95.69575,100.57493,104.88645,106.91926,110.8814,110.8814,110.8814,110.8814,110.8814,110.8814,110.8814,110.8814,110.8814,110.8814,110.8814,110.8814,110.8814,110.8814,110.8814,110.8814,110.8814,110.8814,110.8814,110.8814,110.8814,110.8814,110.8814,110.8814,110.8814,110.8814,110.8814,110.8814,110.8814,110.8814
Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,18.60505,19.2075,18.36365,18.86673,19.27514,19.6731,20.93316,21.42706,21.92096,22.41486,22.90876,23.40266,24.140395,24.87813,25.80694,25.93887,25.37356,25.22886,25.52848,27.13519,30.7485,32.69422,35.41198,37.03465,38.65732,40.68338,42.55411,44.40905,45.43097,48.50427,52.44294,53.00074,53.31101,53.49952,53.08996,54.91805,54.37519,54.00779,54.11301,52.60729,51.90581,48.32254,46.1119,46.1119,46.1119
Guinea,15.63355,15.4746,14.40996,14.25171,14.33183,14.46613,12.93678,11.15851,10.836705,10.5149,9.93308,10.41473,11.29467,12.17461,12.82996,13.32172,13.81348,13.89887,13.98426,14.06965,16.357545,18.64544,21.38662,22.81094,24.79592,29.18938,32.45258,32.916365,33.38015,34.58618,35.79221,36.99824,37.16145,38.281,38.90892,35.658,36.848,37.255,37.662,37.992,37.393,35.955,35.955,35.955,35.955
Guinea-Bissau,5.20835,5.75992,7.48849,9.78236,10.82861,10.17258,8.33203,6.49148,5.31602,5.95417,6.973028182,7.991886364,9.010744545,10.02960273,11.04846091,12.06731909,13.08617727,14.10503545,15.12389364,16.14275182,17.16161,20.164818,23.168026,26.171234,29.174442,32.17765,34.76792,34.76792,34.76792,34.76792,34.76792,34.76792,34.76792,34.76792,34.76792,34.76792,34.76792,34.76792,34.76792,34.76792,34.76792,34.76792,34.76792,34.76792,34.76792
Guyana,68.98893,68.85307,68.71721,68.58135,68.44549,73.39068,80.96165,81.91478,81.9515775,81.988375,82.0251725,82.06197,82.0987675,82.135565,82.1723625,82.20916,82.2459575,82.282755,82.3195525,82.35635,88.45243,94.54851,88.642015,82.73552,83.944875,85.15423,85.05191,84.94959,86.29325,90.74346,95.11772,103.89454,105.69078,103.1347638,100.5787475,98.02273125,95.466715,92.91069875,90.3546825,87.79866625,85.24265,85.51599,85.51599,85.51599,85.51599
Haiti,12.15201,13.09968,13.11274,15.32108,17.25532,17.379185,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305,17.50305
High income countries,87.29719,87.5965,88.69254,89.2526,90.01834,89.97799,91.29658,92.01226,92.29354,92.68168,93.0176,93.7273,94.44117,96.5057,98.56803,98.75091,99.2666,99.36451,98.46883,99.02391,99.44106,100.05429,100.57077,100.73766,100.00767,100.75634,100.54941,100.48246,100.95572,101.4284,102.17156,101.93761,101.83655,104.84298,104.99749,105.32074,105.15099,105.44405,105.05161,105.23817,105.03646,105.0694,105.12441,105.12441,105.12441
Honduras,29.46877,30.992375,32.51598,33.47056,34.12086,36.99123,34.84032,34.105242,33.370164,32.635086,31.900008,31.16493,30.740955,30.31698,32.39679462,34.47660923,36.55642385,38.63623846,40.71605308,42.79586769,44.87568231,46.95549692,49.03531154,51.11512615,53.19494077,55.27475538,57.35457,59.27334,59.3648,62.72019,66.07558,65.6973,64.17576,64.17576,64.17576,64.17576,64.17576,64.17576,64.17576,64.17576,64.17576,64.17576,64.17576,64.17576,64.17576
Hong Kong,61.00205,63.4013,65.88737,68.24065,69.94158,71.33514,71.11028,71.58263,72.36194,72.93514375,73.5083475,74.08155125,74.654755,75.22795875,75.8011625,76.37436625,76.94757,77.271988,77.596406,77.920824,78.245242,78.56966,79.97004,80.1741,81.73478,83.00366,83.14646,84.06656,85.70259,86.56722,87.9054,86.9782,108.25745,102.83208,105.6032,107.43169,107.7971,106.83757,108.21017,105.10714,100.48519,100.19778,102.00391,102.00391,102.00391
Hungary,83.80283,85.05054,85.77338,86.059,85.85235,86.45849,86.68048,86.10475,86.36046,86.17762,85.99694,85.23708,83.75106,87.419995,91.08893,93.23178,95.78169,98.09097,92.9816,94.44104,96.03773,98.19531,99.83333,101.84985,95.9434,97.37264,97.7545,97.85534,98.37917,99.74207,101.9955,103.07939,101.23192,107.06817,105.83977,104.54582,104.04689,104.29051,103.74888,102.55981,101.9907,99.69193,99.69193,99.69193,99.69193
Iceland,80.43794,85.50934,86.62826,87.14735,89.86455,92.78487,93.99066,96.44212,96.09281,96.87542,98.64553,100.23814,101.70268,102.64829,102.01576,101.5849,102.04676,106.1174,110.18804,108.44379,109.02151,110.13927,113.51956,116.79273,108.13492,108.75298,107.52347,106.327,106.22994,106.47825,108.81904,109.70686,113.51767,122.03357,120.63257,119.80736,117.12277,115.74114,114.64941,112.03434,110.48732,115.1563,115.1563,115.1563,115.1563
India,28.51139,29.95098,31.42593,33.36323,34.68865,35.701005,36.71336,36.31841,36.38461,36.60504,38.7060325,40.807025,42.9080175,45.00901,45.4298,45.28335,45.27158,45.79692,44.349055,42.90119,44.70581,48.07813,49.29732,51.90281,53.65831,56.32798,57.22408,59.58998,62.67943,61.80023,65.35135,68.59101,70.32439,69.9568,75.31833,74.94833,76.11999,74.59727,75.78479,75.52558,75.109,78.063,78.813,76.541,76.541
Indonesia,26.82887,28.23172,30.44516,34.01253,34.34438,38.27417,42.20396,47.76442,49.81152,49.71608,47.14026,45.3448,44.52812,44.13044,45.0727,47.90689,50.6944,54.44798,54.77156,55.14206,56.18768,56.86197,58.39961,61.61127,63.95927,62.61055,65.70893,73.13198,71.42673,75.82556,76.99651,79.53672,81.52965,84.50791,85.26289,89.54357,89.17071,91.99199,94.17592,95.784,98.044,99.097,98.972,98.972,98.972
Iran,47.539365,47.04025,46.541135,46.04202,45.542905,45.04379,47.14136667,49.23894333,51.33652,54.402335,57.46815,58.36451,61.15019,65.48331,69.89114,71.81567,73.49812,75.18057,77.0627,78.94483,79.6982,79.39836,79.69455,79.26276,78.55194,77.54473,78.49349,78.08028,81.529,83.82325,83.90205,88.12077,91.70132,90.86471,91.74296,88.14298,85.48744,84.75483,85.52740333,86.29997667,87.07255,87.07255,87.07255,87.07255,87.07255
Iraq,50.3548,51.58056,53.40555,49.39628,47.63908,48.64318,50.13006,47.9982,46.40243,45.60655,44.83471,44.06287,43.29103,42.51919,41.29375667,40.06832333,38.84289,37.27471,35.70653,34.13835,36.80897,36.69717,38.58054,40.46391,45.23452,46.98904667,48.74357333,50.4981,50.4981,50.4981,50.4981,50.4981,50.4981,50.4981,50.4981,50.4981,50.4981,50.4981,50.4981,50.4981,50.4981,50.4981,50.4981,50.4981,50.4981
Ireland,88.89156,90.17904,93.25161,95.04895,96.10125,96.5849,96.74021,97.76085,99.10262,99.91377,101.13404,101.8783,102.60615,109.71802,110.86897,111.95713,112.85091,115.47847,104.97942,104.87687,105.12237,105.21723,106.36421,107.853,109.40988,109.7843,109.60344,111.2345,111.29397,114.39266,118.09691,115.83373,117.75219,117.245645,116.7391,116.98987,117.02872,125.30712,154.9083,138.09122,135.22467,135.2522,135.2522,135.2522,135.2522
Israel,80.52198,81.38173,83.43412,85.23864,85.89354,87.03502,84.92213,84.73042,84.4568,84.4346,83.99849,85.4614,87.00067,87.24945,87.6735,88.63718,87.96288,91.16775667,94.37263333,97.57751,98.04927,97.80294,99.26904,98.25583,97.19194,96.97492,96.70528,96.2301,95.04275,95.8039,96.51119,96.30816,96.29354,96.49815,96.32904,96.33895,96.79281,96.29299,96.65575,96.29542,96.14169,96.92708,96.92708,96.92708,96.92708
Italy,71.90779,71.36358,71.20601,71.80797,72.897,74.06241,75.36395,76.48668,77.62414,78.94562,80.54104,81.57091,83.24726,84.82029,89.57601,91.33584,92.48824,93.13329,93.39509,94.55679,94.79944,97.28416,98.81407,99.52607,99.0745,99.20498,99.53304,99.83702,100.29067,100.17481,101.40054,101.59601,100.44954,100.9728,101.12124,101.22752,100.74216,101.00913,101.52537,101.74055,101.83475,102.33128,102.33128,102.33128,102.33128
Jamaica,70.12303,67.3206,63.68761,64.19013,62.38043,63.63731,62.27875,62.43308,66.11786,65.28688,67.39465,69.50242,67.05183,64.60124,67.05244167,69.50364333,71.954845,74.40604667,76.85724833,79.30845,77.86385,77.19609,77.34072,78.45194,84.13505,84.37039,85.92833,87.48627,88.59082,90.95565,89.95433,91.6689,89.22047,86.77204,87.79489,87.49781,91.16915,87.6734,86.66024,87.91868,85.16458,87.27764,83.87147,83.87147,83.87147
Japan,92.51058,93.13279,94.11705,94.83217,95.2592,93.06275,95.4335,95.69614,96.08514,96.58835,97.01807,98.87866,99.93572,100.35061,104.20732,104.70956,105.4239,105.56486,105.70582,105.8928,105.5991121,105.3054243,105.0117364,104.7180486,104.4243607,104.1306729,103.836985,103.5432971,103.2496093,102.9559214,102.6622336,102.3685457,102.0748579,101.78117,101.81398,102.20042,101.168,101.88289,102.42515,102.67007,102.8448,102.15538,102.15538,102.15538,102.15538
Jordan,76.08345,78.15045,79.15951,79.84618,80.45295,82.21729,79.4904,78.18166,77.31663,75.71522,75.58804,77.36999,79.98779,80.65382,82.64723,84.72665,86.80607,87.33431333,87.86255667,88.3908,87.03061,86.738065,86.44552,85.58096,83.93039,82.94682,83.52754,77.09004,78.20934,76.93923,75.66912,75.57028,75.50936,77.84304,72.8187,69.52637667,66.23405333,62.94173,63.42826,65.53231,66.87603,69.51728,70.93704,70.93704,70.93704
Kazakhstan,,100.28698,101.576064,102.865148,104.154232,105.443316,106.7324,104.3548233,101.9772467,99.59967,97.9775,95.77888,94.24606,92.16493,90.43855,90.23647,90.03439,89.83231,88.46549,91.87159,91.14157,92.52437833,93.90718667,95.289995,96.67280333,98.05561167,99.43842,99.73667,100.03492,100.33317,100.63142,100.991,101.364,100.42985,101.9201,102.35793,102.22222,102.22979,102.05831,101.41577,94.4199,94.4199,94.4199,94.4199,94.4199
Kenya,28.06417,27.35359,27.3247,28.60936,30.13411,37.68735,37.51529,39.91407,39.70362,39.70215091,39.70068182,39.69921273,39.69774364,39.69627455,39.69480545,39.69333636,39.69186727,39.69039818,39.68892909,39.68746,40.36479,41.15856,41.42854,43.25581,46.90049,47.15511,48.79715,50.91231,57.13446,57.87056,57.87056,57.87056,57.87056,57.87056,57.87056,57.87056,57.87056,57.87056,57.87056,57.87056,57.87056,57.87056,57.87056,57.87056,57.87056
Kiribati,25.99893,19.82678,19.5969,19.74039,21.92157,23.84883,25.80862,28.64529,30.49595,34.31848,35.29619,34.90741,38.03966,38.49235,38.94504,38.89508,42.3347,43.590775,44.84685,55.79619,61.03547,74.77943,79.46786,85.54235,85.63928,84.04698,82.25295,82.25772,81.63941,81.63941,81.63941,81.63941,81.63941,81.63941,81.63941,81.63941,81.63941,81.63941,81.63941,81.63941,81.63941,81.63941,81.63941,81.63941,81.63941
Kuwait,71.85945,74.38054,78.70845,82.6943,86.02667,87.15836,87.5137,81.82399,76.87707,71.34212,65.84668,58.674655,51.50263,51.33187,66.31394,88.78386,91.42617,87.19091,85.62778,86.35031,86.88555,88.37635,92.940635,97.50492,101.72168,108.83137,101.00531,101.29511,99.54228,99.44101,99.44308,98.12923,95.39784,92.57274,90.03492,95.25442,95.25442,95.25442,95.25442,95.25442,95.25442,95.25442,95.25442,95.25442,95.25442
Kyrgyzstan,,106.86498,106.704002,106.543024,106.382046,106.221068,106.06009,105.09898,104.13787,103.17676,103.4033,101.41896,99.45633,95.61799,90.69041,87.11572,76.49248,77.93242333,79.37236667,80.81231,81.4138,81.76063,80.30854,84.76001,83.22273,82.23359,82.81005,82.94035,83.96403,84.98771,86.563,87.033,87.423,87.725,89.783,90.067,92.543,91.952,92.43288,92.73744,93.41608,94.77061,94.923,93.466,93.466
Laos,17.95708,19.13669,19.56474333,19.99279667,20.42085,20.93347,20.88161,22.241305,23.601,23.230185,22.85937,21.388155,19.91694,21.64501,23.45115,24.02576,24.16125,25.90386,28.25672,31.37431,33.60321,35.62504,38.43048,41.20354,43.13809,43.82064,43.66223,44.58583,45.81685,47.42805,48.92503,47.473,49.89515,53.245,58.36246,62.419,64.88,66.125,66.194,64.99,62.429,59.829,56.883,56.883,56.883
Latin America & Caribbean (WB),50.10087,50.79629,51.56965,52.60266,53.45168,53.92319,55.34177,56.13441,56.8959,57.43779,57.8131,58.74218,59.69966,60.01466,61.11668,62.54557,64.39709,65.52498,67.9064,70.07263,71.79242,73.55833,86.00442,83.66401,85.58617,86.02258,80.8906,85.9954,87.29704,88.38089,89.35077,89.781,89.27196,94.16707,94.26322,94.49985,95.52689,96.00101,97.15425,97.05168,96.47012,96.721,96.90112,96.90112,96.90112
Latin America and the Caribbean (SDG),50.10221,50.7976,51.57096,52.60397,53.4531,53.92467,55.34334,56.13597,56.8973,57.43918,57.81438,58.74345,59.70091,60.01603,61.11828,62.54693,64.39823,65.52596,67.90702,70.07295,71.79292,73.55886,86.00468,83.66436,85.58648,86.02288,80.89105,85.99581,87.29743,88.38126,89.35112,89.78133,89.27229,94.16731,94.26344,94.50007,95.52711,96.0012,97.15448,97.05194,96.47039,96.72127,96.90139,96.90139,96.90139
Latvia,,100.35551,101.44276,101.63901,101.32377,101.10232,100.25872,99.81921,98.84123,98.16233,96.2901,93.53835,90.64864,88.45911,87.87281,86.51189,84.29626,83.24944,85.18258,86.90626,90.06597,92.85581,95.29273,96.53779,99.29524,102.68632,103.9654,103.92124,104.89757,99.4204,102.82216,105.56579,106.3448,114.77681,113.70693,112.35665,111.29681,110.72325,109.1557,107.60246,105.95628,105.81401,104.76453,104.76453,104.76453
Lebanon,55.32776,58.52958,58.37889,56.61882667,54.85876333,53.0987,52.86433286,52.62996571,52.39559857,52.16123143,51.92686429,51.69249714,51.45813,51.809825,52.16152,54.80948,55.98252,56.77914,62.49289,62.49289,62.49289,62.49289,62.49289,62.49289,62.49289,62.49289,62.49289,62.49289,62.49289,62.49289,62.49289,62.49289,62.49289,62.49289,62.49289,62.49289,62.49289,62.49289,62.49289,62.49289,62.49289,62.49289,62.49289,62.49289,62.49289
Lesotho,16.0679,17.471,17.97966,19.78159,20.41129,20.83094,21.35793,22.84727,23.62191,23.60093,23.39777,22.8261,24.03381,24.90447,27.13236,28.63495,28.53876,29.70484,29.33068,29.56567,29.60854,31.31472,32.35177,33.17116,35.56871,37.70835,38.85914,41.72566,44.70036,48.74112,53.42803,55.93794,57.92052,56.52839,57.10819,58.58947,56.66962,59.82014,59.82014,59.82014,59.82014,59.82014,59.82014,59.82014,59.82014
