,Country name,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
173,Saint Kitts and Nevis,,,,,0.0,0.0,0.0,0.0,1584.786,3169.572,0.0,845.5468000000001,1691.0936000000002,2536.6404,3382.1872000000003,4227.734,10350.425,16473.116,22595.807,2630.8748,2338.5553777777777,2046.2359555555556,1753.9165333333335,1461.5971111111112,1169.2776888888889,876.9582666666668,584.6388444444445,292.31942222222233,0.0,116.19826666666667,232.39653333333334,348.5948,464.7930666666667,580.9913333333334,697.1896,813.3878666666667,929.5861333333334,1045.7844,1045.7844,1045.7844,1045.7844,1045.7844,1045.7844,1045.7844,1045.7844
174,Saint Lucia,65761.89,44619.74273333333,23477.595466666666,2335.4482,1556.9654666666665,778.4827333333333,0.0,0.0,0.0,83.01566,166.03132,249.04698,332.06264,415.0783,498.09396,305.871805,113.64965,117.88801333333333,122.12637666666666,126.36474,101.091792,75.818844,50.545896,25.272948,0.0,0.0,0.0,0.0,35682.94666666666,71365.89333333333,107048.84,75194.42199999999,43340.00399999999,11485.586,12380.392666666667,13275.199333333332,14170.006,11336.004799999999,8502.0036,5668.0024,2834.0012000000006,0.0,3057.73,3057.73,3057.73
175,Saint Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.66507,318.66507,318.66507,318.66507,318.66507,318.66507,318.66507,318.66507
176,Saint Vincent and the Grenadines,19069.945,15914.360483333334,12758.775966666668,9603.19145,6447.606933333334,3292.022416666668,136.4379,1080.6072,899.810528,719.0138559999999,538.2171839999999,357.4205119999999,176.62384,163.92220142857144,151.22056285714285,138.5189242857143,125.81728571428572,113.11564714285714,100.41400857142858,87.71237,58.47491333333333,29.237456666666667,0.0,445.7428,891.4856,472.97778,1494.331144,2515.684508,3537.037872,4558.3912359999995,5579.7446,252.93869,8232.062845,16211.187,18671.244666666666,21131.302333333333,23591.36,21447.1728,19302.9856,17158.7984,15014.611200000001,12870.424,6507.528340000001,144.63268,144.63268
177,Samoa,,,,1197.9204,998.2669999999999,798.6135999999999,598.9602,399.30679999999995,199.65339999999995,0.0,115932.03,52159.586,46943.627400000005,41727.6688,36511.7102,31295.751600000003,26079.793000000005,20863.834400000003,15647.875800000003,10431.917200000004,5215.958600000004,0.0,0.0,0.0,0.0,0.0,722.60845,1445.2169,2167.82535,2890.4338,4064.0940666666665,5237.754333333333,6411.4146,4274.276400000001,2137.1382000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Sao Tome and Principe,,,,30167.342,29633.35,29128.527,31054.227194444444,32979.927388888886,34905.627583333335,36831.32777777778,38757.02797222222,40682.72816666667,42608.42836111111,44534.12855555555,46459.82875,48385.52894444444,50311.229138888884,52236.92933333333,54162.629527777775,56088.32972222222,58014.02991666667,59939.73011111111,61865.43030555555,63791.1305,65716.83069444445,67642.53088888888,69568.23108333333,71493.93127777778,73419.63147222222,75345.33166666667,77271.03186111111,79196.73205555555,81122.43225,83048.13244444445,84973.83263888888,86899.53283333333,88825.23302777778,90750.93322222221,92676.63341666666,94602.33361111111,96528.03380555555,98453.734,98453.734,98453.734,98453.734
179,Saudi Arabia,,,0.0,12.92967,25.85934,38.78901,36.507303529411764,34.225597058823524,31.94389058823529,29.662184117647058,27.38047764705882,25.098771176470585,22.817064705882352,20.535358235294115,18.25365176470588,15.971945294117646,13.690238823529409,11.408532352941174,9.12682588235294,6.845119411764704,4.563412941176468,2.281706470588233,0.0,56.36942,1.8172748,0.2746166,8.98288095,17.691145300000002,26.399409650000003,35.107674,0.28899837,0.0,0.0,3.2430713,1.62153565,0.0,3.1032786,1.4067158,2.6822922,3.9578686,1.6668006,1.6668006,1.6668006,1.6668006,1.6668006
180,Senegal,8339.07,6664.3295,4989.589,4938.4287,4727.2676,4656.213,3151.000343333333,1645.7876866666666,140.57503,124.6602772,108.7455244,92.8307716,76.9160188,61.001266,207.91254,965.7357300000001,1723.5589200000002,2481.38211,3239.2053,1011.2607,0.0,2273.856,4547.712,74.454895,9.3469305,455.61963,250.7260025,45.832375,198.77144,2164.8167,818.15607,309.10513,3507.8418,4204.119,2308.4233,2209.5554,72.16964,242.14058999999997,412.11154,588.4775,621.75867,506.18823,115.55485,115.55485,115.55485
181,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.4446,103.850695,48.25679,417.18118,789.7383399999999,1162.2955,39.647537,829.80237,472.6528675,115.503365,0.0,3.1074178,157.40997,28.540325,0.30150324,0.0,219.07736,219.07736
182,Serbia and Montenegro,,,,,,,,,,,,,57.416267,142.36361457142857,227.31096214285716,312.25830971428576,397.2056572857143,482.1530048571429,567.1003524285715,652.0477,56.055298,39.569662,23.084026,53.985842,84.88765799999999,115.789474,334.25668,334.25668,334.25668,334.25668,334.25668,334.25668,334.25668,334.25668,334.25668,334.25668,334.25668,334.25668,334.25668,334.25668,334.25668,334.25668,334.25668,334.25668,334.25668
183,Seychelles,,,,,,,,,,,,,,,,,,1615.8529,2942.20692,4268.56094,5594.91496,6921.26898,8247.623,6973.9406500000005,5700.2583,5411.498077777778,5122.737855555556,4833.977633333334,4545.217411111111,4256.457188888889,3967.6969666666664,3678.9367444444442,3390.176522222222,3101.4163,4524.7715,4524.7715,4524.7715,4524.7715,4524.7715,4524.7715,4524.7715,4524.7715,4524.7715,4524.7715,4524.7715
184,Sierra Leone,,,,,0.0,383.3725833333333,766.7451666666666,1150.11775,1533.4903333333332,1916.8629166666665,2300.2355,2683.608083333333,3066.9806666666664,3450.3532499999997,3833.725833333333,4217.098416666666,4600.471,3067.003012256667,1533.5350245133336,0.06703677,0.053629416,0.040222061999999996,0.026814707999999996,0.013407353999999996,0.0,263.9294,169.848785,75.76817,49.62559,23.48301,3.7130833,0.0,16.20275,32.4055,182.32533999999998,332.24518,243.725265,155.20535,142.106335,129.00732,136.28924666666666,143.57117333333335,150.8531,0.19337757,0.19337757
185,Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12028.353,12028.353,12028.353,12028.353,12028.353,12028.353,12028.353,12028.353
186,Slovakia,,,,,,,,,,,,,,,,,,0.0,217.21864,672.56885,0.0,0.0,0.0,0.0,196.35597,0.0,1.8596904,1.6547731,6.353568733333334,11.052364366666668,15.75116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5815396,0.0,0.0,0.0,0.0
187,Slovenia,,,,,,,,,,,,,,,,,,,35.206184,28.1649472,21.1237104,14.0824736,7.0412368,0.0,30.299524,0.0,25.9486065,51.897213,157.4953824,263.0935518,368.6917212,474.28989060000004,579.88806,1556.25603,2532.624,2110.52,1688.4159999999997,1266.312,844.2079999999999,422.10399999999987,0.0,70.77448,0.0,70912.695,70912.695
188,Solomon Islands,,,11987.4375,8069.7963199999995,4152.15514,234.51396,52349.81,26256.834335,163.85867,122.8940025,81.929335,40.9646675,0.0,24993.152,18744.863999999998,12496.576,6248.288,0.0,93.1028,131.3880175,169.673235,207.95845250000002,246.24367,92.14571,187.21702499999998,282.28834,377.359655,472.43097,899.2901850000001,1326.1494,3281.446,0.0,851.75183,2327.734,8704.59,7262.637,1555.4601,853.57278,151.68546,10926.56823,21701.451,15472.401000000002,9243.351,3014.301,3014.301
189,Somalia,0.0,505.4811,252.74055,0.0,1851.07425,3702.1485,5553.22275,7404.297,747.15796,710.6935,568.5548,426.4161,284.27739999999994,142.13869999999997,0.0,117.876595,1.3382486,15929.0205,14343.186333333333,12757.352166666667,11171.518,6677.286,0.0,3.0743108,3030.267,71.84283,4510.904,90.05142,22168.754,6961.318,16764.436,16393.762,24373.947,1924.7631,1254.7302,18912.012,26605.865,11256.269,6021.6333,12702.336,7927.7896,21316.893,21972.219,18331.773,18331.773
190,South Africa,0.0,0.611923,0.0,0.6276444,1525.8693,1981.47345,2437.0776,179.95905,3529.9924,1765.0037230265,0.015046053,0.0,0.0,35.273,30.045313,689.9909,19.099178,0.7795067,0.3489475,51.94687,10.146695,91.69652,220.75671,2.28671,30923.018,0.11832592,14.467053,79.206184,15.031895,39.671078,6.7915516,398.76767,237.74564,5.327284,16.786177,1999.6705,1993.656,844.69244,0.0,1298.9468,0.697256,20225.596,305.73907,16.001127,12.166459
191,South America,151.09201,35.424267,165.71191,13220.721,276.72327,1255.7108,413.74567,319.0282,2949.4514,407.90057,888.449,91.40072,558.8859,127.85996,117.071434,142.37672,140.14062,256.6127,1709.9696,2364.1816,179.06564,599.8572,229.82758,622.71136,819.8214,294.93677,270.13037,1664.9315,1137.9246,639.8892,1530.6572,896.0969,1325.6997,825.6717,2690.864,2962.0085,2504.4934,582.98486,51.658806,2598.1265,133.666,775.1449,392.8852,1147.9368,250.7801
192,South Korea,52.44102,36.799118,12.795841,443.1083405,873.42084,0.04850519,16.015802,495.2216,0.0,172.59189,428.96606,50.09507,1.5904721,22.963152,0.19483775,11.367288,132.20496,0.25020456,271.0882,66.03978,9.949007,659.304,195.7538,168.28026,20.46628,37.064434,9.635927,3.3222315,0.026860263,42.5225651315,85.01827,63.099606,6.2859898,3.2428800950000003,0.19977039,30.631955195000003,61.06414,9.817199,0.0,169.65347,35.50412,1.1576277,94.28783,21.307714,21.307714
193,South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.5876,23295.541,25117.287,13292.17835,1467.0697,5231.389,14397.774333333335,23564.159666666666,32730.545,24802.882999999998,16875.220999999998,8947.559,9824.42,45291.934,42980.785,42980.785,42980.785
194,Spain,0.0,0.0,596.5961,1329.8484,156.69218,0.77978945,2.974239225,5.168689,2.5843445,0.0,966.2409,2882.8555,2867.7666,2851.8862,2878.9539,2831.5867,10.323409,1.866598,1.4865336,0.049331274,2.4593995,0.7323066,1.1572497,0.47359395,4.2202373,0.002289096,0.0,10.686078,5.343039,0.0,0.06441531,37.87779,1.3709446,1.2874581,0.0,0.32305762,0.32276583,3.219978,0.0,8.11137,4.2226334,15.031504,7.359337,61.29888,7.7327547
195,Sri Lanka,0.0,131.5883,4087.286,17555.852,3622.6,49.713097,395.17715,13295.347,1419.2723,6291.3384,2557.5303,1706.1371,3721.8157,1851.9983,4042.6396,660.15424,54.577694,27.101564,868.63684,3097.1953,4127.5273,1324.8906,6538.152,3600.4426,6255.9204,737.0183,1675.8439,1948.8062,4148.802,1855.2438,3726.748,6370.955,11019.672,384.7289,13432.765,844.039,2998.0266,7497.465,1407.3308,3103.2122,1084.9375,1519.1768,816.1175,1319.3271,797.293
196,Sudan,0.0,4320.526,8641.052,12961.578,15901.799,15658.316,16355.874,17053.432,12222.657,7552.709,2882.761,8052.267,31554.049,9.091625,26.273329,600.6753144999999,1175.0773,408.92477,3995.342,1095.5731,3807.656,4065.8433,362.7088,1153.1313,848.69975,544.2682,550.556,1812.4843,1075.3790800000002,338.27386,78.132935,0.087159574,9485.65,1389.6171,719.4071,2095.8225,507.9187,136.79263,303.52106,815.3619,1968.9547,698.7835,26002.41,26002.41,26002.41
197,Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,4788.951,3007.65415,1226.3573,1258.765523076923,1291.173746153846,1323.5819692307691,1355.9901923076923,1388.3984153846152,1420.8066384615383,1453.2148615384615,1485.6230846153844,1518.0313076923076,1550.4395307692307,1582.8477538461539,1615.2559769230768,1647.6642,1456.2023,1456.2023,1456.2023
198,Sweden,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.97562,0.0,0.0,0.0
199,Switzerland,,,0.0,2.1812236,0.0,0.0,0.0,0.0,30.336737,15.1683685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.885395,0.0,3.8892436,0.09548846,16.874970729999998,33.654453,40.133705,1.3391834,0.6695917,0.0,0.0,0.03792194,0.0,1.0385282,0.0,0.7887970666666666,1.5775941333333332,2.3663912,0.18791626,0.0,0.15048718,0.05752807,0.0,170.97377,0.0
200,Syria,,,,,,,,,,,,,,,,,,,,829.6414,1208.4935,1.0282193,0.1340012,0.56467785,0.9953545,0.49767725,0.0,1010.81025,2021.6205,1983.4728,1938.1663,1554.1778906,1170.1894812,786.2010718,402.2126624,18.224253,305.98216475,593.7400765,881.49798825,1169.2559,674.345,16981.537,10772.755,37939.324,39.838913
201,Taiwan,,0.0,0.0,0.0,0.077925086,0.494386593,0.9108481,11.002236,5.501118,0.0,97.15257,0.01925797,0.0,1.3807069,2.7614138,1.3807069,0.0,0.358376,1826.7136,493.79758,9.470713,2920.9482,2.2252266,0.0,39.08277,19.033781,4.992356,12.548865,0.38263658,10013.515,0.84910655,75.74499327500001,150.64088,7.1580634,0.0,3.2408795,4.174706,17.768835,27.079784,0.0,0.004197894,0.0,1.0044616,0.7942057,5.962368
202,Tajikistan,,,,,,,,,,,,,1122.6587,1317.9335,104.25583,1543.279165,2982.3025,0.0,680.3843,175.97354,19303.648,28059.283,88.67647,118.93598,5883.9565,101.96051,413.11102,338.2117,38227.17,200.84077,215.98615,27.36094,101.64166,30.725319,158.809,220.29393,147.90279,7.8426723,62.718204,72.29297,28.187578,257.5364,139.6371815,21.737963,21.737963
203,Tanzania,,,195.12268,4443.95884,8692.795,4359.259638,25.724276,247.32374800000002,468.92322,552.6645,621.4907,1485.4539,1452.2749,708.9215,32.096405,71.49852,1929.9001,1917.4412,1851.0812,1789.0956,1751.3904,2.9648902,8.802447,1505.6417,4154.9746,39.422398,9174.899,4599.268709,23.638418,48.211994,65.19985,777.25946,1475.7482,777.232903,78.717606,19.245255,514.4609,0.0,27.324633,3348.778,105.472015,523.21704,2749.4011,4307.4175,0.0
204,Thailand,1377.4178,92.023315,1073.3266575,2054.63,1583.8492,15.100327,53.938435,0.0,2087.2478,366.32053,0.0,7862.4277,678.70154,1909.5463,334.85236,7204.0317,8874.42,82.62788,5072.94044,10063.253,5335.6606,731.1701,13008.08,173.98161,892.9055,999.8335,4104.393,273.84244,17147.361,336.4234,20477.275,18105.898,18051.547,5052.2056,1644.9335,0.0,1145.5559,5386.6777,3309.6006500000003,1232.5236,1673.4143,1338.7979,1927.2,377.88046,1.9475335
205,Togo,,,,0.0,1771.325,3542.65,5313.975,7085.3,8856.625,10627.95,8558.558816,6489.167632000001,4419.7764480000005,2350.3852640000005,280.99408,4322.8613,3096.255266666666,1869.649233333333,643.0432,1335.2646,1149.3763622857143,963.4881245714286,777.5998868571428,591.7116491428571,405.82341142857143,219.93517371428572,34.046936,2337.0002,720.1939,0.0,1697.3881,1484.1202371428571,1270.8523742857142,1057.5845114285714,844.3166485714286,631.0487857142857,417.7809228571429,204.51306,361.39164000000005,518.2702200000001,675.1488,442.651985,210.15517,210.15517,210.15517
206,Tokelau,,,,,,,,97684.92,67132.73623333333,36580.55246666667,6028.3687,5745.853033333334,5463.337366666667,5180.8217,4898.306033333333,4615.790366666667,4333.2747,4050.7590333333337,3768.243366666667,3485.7277000000004,3203.2120333333337,2920.696366666667,2638.180700000001,2355.665033333334,2073.1493666666674,1790.6337,1790.6337,1790.6337,1790.6337,1790.6337,1790.6337,1790.6337,1790.6337,1790.6337,1790.6337,1790.6337,1790.6337,1790.6337,1790.6337,1790.6337,1790.6337,1790.6337,1790.6337,1790.6337,1790.6337
207,Tonga,,,151121.7,132624.2961875,114126.89237500001,95629.48856250002,77132.08475000001,58634.68093750001,40137.27712500001,21639.873312500007,3142.4695,3119.2643857142857,3096.0592714285717,3072.8541571428573,3049.649042857143,3026.4439285714284,3003.2388142857144,2980.0337,3523.086,7676.942000000001,11830.798,15984.654,10656.436000000002,5328.218000000001,0.0,94.625744,189.251488,283.877232,378.502976,473.12872,236.56436,0.0,1254.7004333333332,2509.4008666666664,3764.1013,0.0,370.78726,41548.17863,82725.57,53237.577000000005,23749.584,51258.322,78767.06,78767.06,78767.06
208,Trinidad and Tobago,,,,,,,,,,,78.9562,52.895070013333324,26.83394002666666,0.77281004,5.590928693333334,10.409047346666666,15.227166,16.462105,32.58174428571428,48.701383571428565,64.82102285714285,80.94066214285712,97.0603014285714,113.17994071428569,129.29958,0.0,0.0,0.0,0.0,0.0,0.0,1246.08975,2492.1795,3738.2692500000003,4984.359,6230.4487500000005,7476.538500000001,8722.628250000002,9968.718,9109.412250000001,8250.1065,7390.80075,6531.495,6531.495,6531.495
209,Tunisia,,,433.84174,333.524091,233.206442,132.88879300000002,32.571144,16.285572,0.0,900.4702,1800.9404,1682.780903076923,1564.621406153846,1446.4619092307692,1328.3024123076923,1210.1429153846152,1091.9834184615383,973.8239215384615,855.6644246153845,737.5049276923075,619.3454307692307,501.1859338461537,383.0264369230768,264.86694,214.00879425,163.1506485,112.29250275000001,61.434357,30.75426877,0.07418054,2.1814998475,4.2888191550000005,6.396138462500001,8.50345777,10.6107770775,12.718096385,14.8254156925,16.932735,251.40283,290.15184,328.90085,8.154645,32.37263,32.37263,32.37263
210,Turkey,136.08815,0.0,886.88115,1773.7623,1559.5996,1.1774113,42.017853,0.0,4.0554066,6.1695083,8.28361,0.90923595,621.50323,0.0,13.719716,807.8577,43.961414,2297.248057,4550.5347,2508.153,40.131924,5.7336473,386.92554,435.08844,130.78394,8.839277,90.72385,4.521146,0.42063507,48.648922,5.199784,58.197056,0.0,0.0,0.4147887,8.161095,4.4642735,0.767452,0.120759375,20.055895,104.36745,670.29816,3.8738594,10730.239,1.0433524
211,Turkmenistan,,,,,,,,,,,,,,10.417439,8.929233428571429,7.441027857142857,5.952822285714285,4.4646167142857145,2.976411142857143,1.4882055714285718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,Turks and Caicos Islands,,,,,,8021.669,6417.3351999999995,4813.0014,3208.6676,1604.3338000000003,0.0,62.38847857142857,124.77695714285714,187.1654357142857,249.55391428571428,311.94239285714286,374.3308714285714,436.71935,499.10782857142857,561.4963071428572,623.8847857142857,686.2732642857143,748.6617428571428,811.0502214285714,873.4387,2021.199275,3168.95985,4316.720425,5464.481,4857.316444444445,4250.151888888889,3642.987333333333,3035.8227777777774,2428.658222222222,1821.4936666666663,1214.3291111111107,607.1645555555551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,Tuvalu,,,,,0.0,0.0,0.0,0.0,2535.9562333333333,5071.912466666667,7607.8687,5595.856733333333,3583.8447666666666,1571.8328,1484.5087555555556,1397.184711111111,1309.8606666666665,1222.5366222222221,1135.2125777777778,1047.8885333333333,960.5644888888888,873.2404444444444,785.9164,698.5923555555555,611.2683111111111,523.9442666666666,436.6202222222222,349.29617777777776,261.9721333333333,174.64808888888888,87.32404444444444,0.0,10584.15925,21168.3185,31752.477750000002,42336.637,43788.155600000006,45239.6742,46691.192800000004,48142.7114,49594.23,90871.85,90871.85,90871.85,90871.85
214,USSR,,4.4902363,0.21743605,5.5148354,7.3207564,6.5251627,82.21083,12.908885,574.90765,7.830492,16.555782,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309,102.40309
215,Uganda,1884.5336,1657.2132614285715,1429.8929228571428,1202.5725842857144,975.2522457142858,747.9319071428572,520.6115685714287,293.29123,3366.7173,1683.35865,0.0,62.11172,124.22344,186.33516,248.44688,399.51528666666667,550.5836933333334,701.6521,346.97482,791.06085,1244.8925,1187.1829,2567.8508,8.347645,110.51318,1659.0077,493.6672,2433.5125,1457.8693,2181.442,39.561897,2198.846,53.77948,72.13617,58.061108000000004,43.986046,29.910984,0.034889143,0.0,487.91037,315.733,256.1708,1268.083,2.091295,2.091295
216,Ukraine,,,,,,,,,,,,,1.9310554,627.6746,1978.50415,3329.3337,19.756557,0.0,49.391037,73.9081285,98.42522,619.6486,310.4544774,1.2603548,9.519044899999999,17.777735,138.64877,16.306414,487.8651,0.0,87.689026,140.776148,193.86327,4.98818,3.4741514433333336,1.960122886666667,0.44609433,0.0,1.3499238,65.5445069,129.73909,3.9052248,5.8620263999999995,7.818828,7.818828
217,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0731566,2.2923092285714284,2.5114618571428573,2.7306144857142858,2.9497671142857143,3.168919742857143,3.3880723714285716,3.607225
218,United Kingdom,,0.0,0.010619165,0.02123833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5204045,1.040809,1.2113682,0.0,20.661661,0.0,433.44846,0.9038938,36.6083,0.40614623,1.2635689,0.0,1.6801162,4.968225,308.3091625,611.6501,5.344809,6.6304235,0.0,2.9658952,5.9317904,6.6607265,29.42098,97.50957,48.807763279999996,0.10595656,0.006021104,0.14974844,0.7157825,0.0,0.0,0.0,0.0
219,United States,53.809265,0.0,22.587578,3.2783546,8.6597595,436.3456,0.9511067,2.290568,0.0,11.90917,5.710975,1.3515652,116.18325,18.405613,24.63153,75.83361,89.41338,74.91095,84.05097,1096.057,31.183233,71.94859,59.35039,94.43721,1735.1842,284.988,29.315794,220.68788,4372.318,11.85918,4.0374975,137.44414,29.543852,67.18556,33.239975,14.026774,26013.887,262.84628,531.03955,5.8330398,12.332783,7.116964,2.1655984,8.438615,0.09917662
220,United States Virgin Islands,,,,,,,,,,9924.573,9881.281500000001,9837.99,9794.6985,9751.407000000001,9708.1155,9664.824,6443.216,3221.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,Upper-middle-income countries,89.63879,227.23317,133.16527,1941.0272,173.48943,281.65793,955.21234,195.55867,4775.1147,7234.533,2620.21,11264.1045,1572.6099,583.67847,10967.961,7369.6567,8659.302,885.631,12370.822,6868.489,1528.998,2341.4443,13337.606,10009.853,3258.1797,4046.837,4209.985,5680.78,6552.081,4360.7734,8835.756,7329.0503,2720.9316,1472.9039,3318.2832,744.56604,3598.4229,1357.0936,606.41394,782.9043,855.49347,1554.1785,903.59595,1675.2821,73.58939
222,Uruguay,,,,,,,608.3115,496.21743660000004,384.1233732,272.02930979999996,159.93524639999998,47.841183,149.02979,63.05669,51.14451925,39.2323485,27.32017775,15.408007,285.04208,30.497429,167.06017,151.47209,120.975815,6.0419235,60.3536,0.36170006,1802.71505003,3605.0684,1862.3399325,119.611465,0.0,207.62777999999997,415.25555999999995,622.8833399999999,830.5111199999999,1038.1389,310.6538,193.99773,430.13745,812.1544,450.87802,430.23526,5617.6587,18855.887,249.93326
223,Uzbekistan,,,,,,,,,,,,,233.46141,200.10978,166.75815,133.40652,100.05489,66.70326,33.35163,0.0,930.0414,1458.2366,1095.08863425,731.9406685,368.79270275000005,5.644737,4.7039475,3.763158,2.8223685,1.881579,0.9407894999999998,0.0,23.21866888888889,46.43733777777778,69.65600666666667,92.87467555555556,116.09334444444444,139.31201333333334,162.53068222222223,185.7493511111111,208.96802,0.017604884,0.47649786,0.47649786,0.47649786
224,Vanuatu,,0.0,22064.07,44128.14,66192.20999999999,88256.28,61274.058000000005,34291.836,6757.557,3379.4411904999997,1.325381,366.3786905,731.432,7384.7837,0.0,0.0,0.0,0.0,1310.7449,7522.006,5105.8871500000005,2689.7683,1980.7955,13702.29025,25423.785,2297.3506,0.0,394.713775,789.42755,3547.3508,8140.3394,12733.328,10959.292566666667,9185.257133333333,7411.2217,68005.06,36339.1365,4673.213,4569.687,23157.8785,41746.07,1060.0165,89270.71825,177481.42,177481.42
225,Venezuela,1.2228442,25.578014,40.732372999999995,55.886731999999995,71.041091,86.19545,5.5988307,92.90914,29.147736,10.375974,14.74869675,19.121419500000002,23.49414225,27.866865,2.3936236,115.2756218,228.15762,96.29058,1182.00394,2267.7173,110.546486,164.578363,218.61024,2.5211356,21.847773,171.72508,0.49811667,2.933974135,5.3698316,0.0,330.14075,12.606476,37.325554,74.34042266666665,111.35529133333333,148.37016,0.0,17.93758,35.87516,6.9032917,12.951705,4969.1733,660.03455,0.3883697,0.3883697
226,Vietnam,30735.162,16536.230799999998,2337.2996,2073.0361,1181.0238,5434.184,4087.6458,1496.0869,2061.2915,9802.529,765.6374,1131.118,325.34756,75.52643,543.487,573.5576,1390.4474,1998.2698,6637.064,9194.751,6379.123,2266.5254,3389.804,517.74994,651.0934,1046.4651,3989.6821,1943.7917,912.20123,4308.128,1743.9827,1541.212,399.22363,4569.124,52.693302,145.54936,4106.9844,5703.8247,298.96014,693.43787,2448.7144,408.69095,524.67816,91.66394,91.66394
227,Wallis and Futuna,,,,,,,34770.516,29823.818984285717,24877.12196857143,19930.424952857145,14983.72793714286,10037.030921428573,5090.3339057142875,143.63689,655.0967378947369,1166.5565857894737,1678.0164336842106,2189.4762815789472,2700.9361294736846,3212.395977368421,3723.8558252631583,4235.315673157895,4746.775521052632,5258.235368947368,5769.695216842106,6281.155064736842,6792.6149126315795,7304.074760526316,7815.534608421053,8326.99445631579,8838.454304210527,9349.914152105264,9861.374,9861.374,9861.374,9861.374,9861.374,9861.374,9861.374,9861.374,9861.374,9861.374,9861.374,9861.374,9861.374
228,West Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,World,1616.4414,657.0539,1919.1746,3156.6213,1737.4537,859.4928,645.9343,7380.147,4032.2576,3134.212,1510.5055,5072.588,1269.4774,3211.559,4715.192,4085.7078,3759.3574,1116.2395,5715.603,3755.2292,2700.5266,2514.0247,10645.585,3928.4648,2631.215,2271.9104,2071.2422,3131.7458,3102.9731,2371.929,3854.6045,3335.323,1830.2361,1379.7562,1660.1088,3421.8376,5264.1772,1443.7815,966.94714,1550.4222,1236.4642,1197.5458,2633.0505,1246.2083,153.92656
230,Yemen,,,,,,,,,,,,504.0279,323.73778,143.44766,583.5840733333333,1023.7204866666667,1463.8569,741.1287415,18.400583,109.028366,54.514183,0.0,3.560409,0.0,1.7166435,3.433287,10.561631,11.629068,107.43706,0.0,4.0494757,63.34297713333334,122.63647856666668,181.92998,310.249915,438.56985,101.6943,0.026636137,51.55484,255.17729,537.0269,691.92426,651.104,1156.27,1156.27
231,Yemen Arab Republic,,,5719.373,5134.632928571428,4549.892857142857,3965.1527857142855,3380.412714285714,2795.672642857143,2210.9325714285715,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925,1626.1925
232,Yemen People's Republic,,767.2634,17361.111,16773.099857142857,16185.088714285715,15597.077571428572,15009.066428571428,14421.055285714287,13833.044142857143,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033,13245.033
